0_1	+ 1
12a_984	- 1 + 3*A^(4) - 5*A^(8) + 9*A^(12) - 11*A^(16) + 14*A^(20) - 15*A^(24) + 14*A^(28) - 12*A^(32) + 9*A^(36) - 6*A^(40) + 3*A^(44) - A^(48)
12a_984m	- A^(-48) + 3*A^(-44) - 6*A^(-40) + 9*A^(-36) - 12*A^(-32) + 14*A^(-28) - 15*A^(-24) + 14*A^(-20) - 11*A^(-16) + 9*A^(-12) - 5*A^(-8) + 3*A^(-4) - 1
12a_985	- A^(-4) + 4 - 8*A^(4) + 14*A^(8) - 19*A^(12) + 23*A^(16) - 24*A^(20) + 23*A^(24) - 18*A^(28) + 12*A^(32) - 7*A^(36) + 3*A^(40) - A^(44)
12a_985m	- A^(-44) + 3*A^(-40) - 7*A^(-36) + 12*A^(-32) - 18*A^(-28) + 23*A^(-24) - 24*A^(-20) + 23*A^(-16) - 19*A^(-12) + 14*A^(-8) - 8*A^(-4) + 4 - A^(4)
12a_986	- A^(-20) + 5*A^(-16) - 13*A^(-12) + 24*A^(-8) - 35*A^(-4) + 43 - 45*A^(4) + 43*A^(8) - 34*A^(12) + 23*A^(16) - 13*A^(20) + 5*A^(24) - A^(28)
12a_986m	- A^(-28) + 5*A^(-24) - 13*A^(-20) + 23*A^(-16) - 34*A^(-12) + 43*A^(-8) - 45*A^(-4) + 43 - 35*A^(4) + 24*A^(8) - 13*A^(12) + 5*A^(16) - A^(20)
12a_991	+ A^(-8) - 4*A^(-4) + 10 - 17*A^(4) + 25*A^(8) - 30*A^(12) + 33*A^(16) - 31*A^(20) + 25*A^(24) - 18*A^(28) + 10*A^(32) - 4*A^(36) + A^(40)
12a_991m	+ A^(-40) - 4*A^(-36) + 10*A^(-32) - 18*A^(-28) + 25*A^(-24) - 31*A^(-20) + 33*A^(-16) - 30*A^(-12) + 25*A^(-8) - 17*A^(-4) + 10 - 4*A^(4) + A^(8)
12a_995	+ A^(-60) - 4*A^(-56) + 10*A^(-52) - 19*A^(-48) + 27*A^(-44) - 34*A^(-40) + 36*A^(-36) - 34*A^(-32) + 28*A^(-28) - 18*A^(-24) + 11*A^(-20) - 4*A^(-16) + A^(-12)
12a_995m	+ A^(12) - 4*A^(16) + 11*A^(20) - 18*A^(24) + 28*A^(28) - 34*A^(32) + 36*A^(36) - 34*A^(40) + 27*A^(44) - 19*A^(48) + 10*A^(52) - 4*A^(56) + A^(60)
12a_996	+ A^(-56) - 4*A^(-52) + 9*A^(-48) - 16*A^(-44) + 22*A^(-40) - 28*A^(-36) + 30*A^(-32) - 28*A^(-28) + 24*A^(-24) - 16*A^(-20) + 10*A^(-16) - 4*A^(-12) + A^(-8)
12a_996m	+ A^(8) - 4*A^(12) + 10*A^(16) - 16*A^(20) + 24*A^(24) - 28*A^(28) + 30*A^(32) - 28*A^(36) + 22*A^(40) - 16*A^(44) + 9*A^(48) - 4*A^(52) + A^(56)
12a_999	- A^(-16) + 3*A^(-12) - 8*A^(-8) + 14*A^(-4) - 20 + 26*A^(4) - 26*A^(8) + 26*A^(12) - 21*A^(16) + 14*A^(20) - 8*A^(24) + 3*A^(28) - A^(32)
12a_999m	- A^(-32) + 3*A^(-28) - 8*A^(-24) + 14*A^(-20) - 21*A^(-16) + 26*A^(-12) - 26*A^(-8) + 26*A^(-4) - 20 + 14*A^(4) - 8*A^(8) + 3*A^(12) - A^(16)
12a_1000	- A^(-20) + 3*A^(-16) - 7*A^(-12) + 12*A^(-8) - 18*A^(-4) + 23 - 23*A^(4) + 23*A^(8) - 18*A^(12) + 13*A^(16) - 8*A^(20) + 3*A^(24) - A^(28)
12a_1000m	- A^(-28) + 3*A^(-24) - 8*A^(-20) + 13*A^(-16) - 18*A^(-12) + 23*A^(-8) - 23*A^(-4) + 23 - 18*A^(4) + 12*A^(8) - 7*A^(12) + 3*A^(16) - A^(20)
12a_1001	+ A^(-32) - 4*A^(-28) + 9*A^(-24) - 15*A^(-20) + 22*A^(-16) - 27*A^(-12) + 29*A^(-8) - 28*A^(-4) + 23 - 16*A^(4) + 10*A^(8) - 4*A^(12) + A^(16)
12a_1001m	+ A^(-16) - 4*A^(-12) + 10*A^(-8) - 16*A^(-4) + 23 - 28*A^(4) + 29*A^(8) - 27*A^(12) + 22*A^(16) - 15*A^(20) + 9*A^(24) - 4*A^(28) + A^(32)
12a_1003	- A^(-4) + 4 - 10*A^(4) + 19*A^(8) - 27*A^(12) + 35*A^(16) - 37*A^(20) + 35*A^(24) - 29*A^(28) + 20*A^(32) - 11*A^(36) + 4*A^(40) - A^(44)
12a_1003m	- A^(-44) + 4*A^(-40) - 11*A^(-36) + 20*A^(-32) - 29*A^(-28) + 35*A^(-24) - 37*A^(-20) + 35*A^(-16) - 27*A^(-12) + 19*A^(-8) - 10*A^(-4) + 4 - A^(4)
12a_1004	+ A^(-60) - 4*A^(-56) + 11*A^(-52) - 22*A^(-48) + 31*A^(-44) - 39*A^(-40) + 42*A^(-36) - 39*A^(-32) + 32*A^(-28) - 21*A^(-24) + 12*A^(-20) - 4*A^(-16) + A^(-12)
12a_1004m	+ A^(12) - 4*A^(16) + 12*A^(20) - 21*A^(24) + 32*A^(28) - 39*A^(32) + 42*A^(36) - 39*A^(40) + 31*A^(44) - 22*A^(48) + 11*A^(52) - 4*A^(56) + A^(60)
12a_1005	- A^(-20) + 4*A^(-16) - 10*A^(-12) + 19*A^(-8) - 28*A^(-4) + 36 - 38*A^(4) + 36*A^(8) - 30*A^(12) + 21*A^(16) - 12*A^(20) + 5*A^(24) - A^(28)
12a_1005m	- A^(-28) + 5*A^(-24) - 12*A^(-20) + 21*A^(-16) - 30*A^(-12) + 36*A^(-8) - 38*A^(-4) + 36 - 28*A^(4) + 19*A^(8) - 10*A^(12) + 4*A^(16) - A^(20)
12a_1006|12a_1143m	- A^(-20) + 4*A^(-16) - 10*A^(-12) + 18*A^(-8) - 25*A^(-4) + 31 - 32*A^(4) + 30*A^(8) - 24*A^(12) + 16*A^(16) - 9*A^(20) + 4*A^(24) - A^(28)
12a_1006m|12a_1143	- A^(-28) + 4*A^(-24) - 9*A^(-20) + 16*A^(-16) - 24*A^(-12) + 30*A^(-8) - 32*A^(-4) + 31 - 25*A^(4) + 18*A^(8) - 10*A^(12) + 4*A^(16) - A^(20)
12a_1007	+ A^(-20) - 3*A^(-16) + 6*A^(-12) - 11*A^(-8) + 16*A^(-4) - 19 + 22*A^(4) - 21*A^(8) + 18*A^(12) - 13*A^(16) + 8*A^(20) - 4*A^(24) + A^(28)
12a_1007m	+ A^(-28) - 4*A^(-24) + 8*A^(-20) - 13*A^(-16) + 18*A^(-12) - 21*A^(-8) + 22*A^(-4) - 19 + 16*A^(4) - 11*A^(8) + 6*A^(12) - 3*A^(16) + A^(20)
12a_1008	+ A^(-24) - 4*A^(-20) + 9*A^(-16) - 16*A^(-12) + 24*A^(-8) - 29*A^(-4) + 31 - 29*A^(4) + 24*A^(8) - 16*A^(12) + 9*A^(16) - 4*A^(20) + A^(24)
12a_1009	- A^(-44) + 3*A^(-40) - 6*A^(-36) + 11*A^(-32) - 16*A^(-28) + 19*A^(-24) - 21*A^(-20) + 20*A^(-16) - 16*A^(-12) + 12*A^(-8) - 7*A^(-4) + 4 - A^(4)
12a_1009m	- A^(-4) + 4 - 7*A^(4) + 12*A^(8) - 16*A^(12) + 20*A^(16) - 21*A^(20) + 19*A^(24) - 16*A^(28) + 11*A^(32) - 6*A^(36) + 3*A^(40) - A^(44)
12a_1010	- A^(-40) + 3*A^(-36) - 7*A^(-32) + 14*A^(-28) - 21*A^(-24) + 27*A^(-20) - 31*A^(-16) + 30*A^(-12) - 25*A^(-8) + 19*A^(-4) - 11 + 5*A^(4) - A^(8)
12a_1010m	- A^(-8) + 5*A^(-4) - 11 + 19*A^(4) - 25*A^(8) + 30*A^(12) - 31*A^(16) + 27*A^(20) - 21*A^(24) + 14*A^(28) - 7*A^(32) + 3*A^(36) - A^(40)
12a_1011|6_2*6_2m	+ A^(-24) - 3*A^(-20) + 6*A^(-16) - 10*A^(-12) + 14*A^(-8) - 17*A^(-4) + 19 - 17*A^(4) + 14*A^(8) - 10*A^(12) + 6*A^(16) - 3*A^(20) + A^(24)
12a_1012	+ A^(-28) - 4*A^(-24) + 9*A^(-20) - 15*A^(-16) + 21*A^(-12) - 24*A^(-8) + 25*A^(-4) - 23 + 18*A^(4) - 12*A^(8) + 7*A^(12) - 3*A^(16) + A^(20)
12a_1012m	+ A^(-20) - 3*A^(-16) + 7*A^(-12) - 12*A^(-8) + 18*A^(-4) - 23 + 25*A^(4) - 24*A^(8) + 21*A^(12) - 15*A^(16) + 9*A^(20) - 4*A^(24) + A^(28)
12a_1013|12a_1176m	- A^(-32) + 3*A^(-28) - 6*A^(-24) + 10*A^(-20) - 14*A^(-16) + 17*A^(-12) - 18*A^(-8) + 17*A^(-4) - 13 + 10*A^(4) - 6*A^(8) + 3*A^(12) - A^(16)
12a_1013m|12a_1176	- A^(-16) + 3*A^(-12) - 6*A^(-8) + 10*A^(-4) - 13 + 17*A^(4) - 18*A^(8) + 17*A^(12) - 14*A^(16) + 10*A^(20) - 6*A^(24) + 3*A^(28) - A^(32)
12a_1016	+ A^(-24) - 4*A^(-20) + 9*A^(-16) - 15*A^(-12) + 22*A^(-8) - 26*A^(-4) + 28 - 26*A^(4) + 20*A^(8) - 14*A^(12) + 8*A^(16) - 3*A^(20) + A^(24)
12a_1016m	+ A^(-24) - 3*A^(-20) + 8*A^(-16) - 14*A^(-12) + 20*A^(-8) - 26*A^(-4) + 28 - 26*A^(4) + 22*A^(8) - 15*A^(12) + 9*A^(16) - 4*A^(20) + A^(24)
12a_1017	- A^(-36) + 3*A^(-32) - 6*A^(-28) + 10*A^(-24) - 13*A^(-20) + 15*A^(-16) - 16*A^(-12) + 15*A^(-8) - 12*A^(-4) + 9 - 5*A^(4) + 3*A^(8) - A^(12)
12a_1017m	- A^(-12) + 3*A^(-8) - 5*A^(-4) + 9 - 12*A^(4) + 15*A^(8) - 16*A^(12) + 15*A^(16) - 13*A^(20) + 10*A^(24) - 6*A^(28) + 3*A^(32) - A^(36)
12a_1019	+ A^(-24) - 6*A^(-20) + 16*A^(-16) - 30*A^(-12) + 44*A^(-8) - 54*A^(-4) + 59 - 54*A^(4) + 44*A^(8) - 30*A^(12) + 16*A^(16) - 6*A^(20) + A^(24)
12a_1020	- A^(-32) + 5*A^(-28) - 14*A^(-24) + 26*A^(-20) - 38*A^(-16) + 48*A^(-12) - 51*A^(-8) + 48*A^(-4) - 39 + 27*A^(4) - 15*A^(8) + 6*A^(12) - A^(16)
12a_1020m	- A^(-16) + 6*A^(-12) - 15*A^(-8) + 27*A^(-4) - 39 + 48*A^(4) - 51*A^(8) + 48*A^(12) - 38*A^(16) + 26*A^(20) - 14*A^(24) + 5*A^(28) - A^(32)
12a_1021	+ A^(-36) - 5*A^(-32) + 13*A^(-28) - 26*A^(-24) + 40*A^(-20) - 50*A^(-16) + 55*A^(-12) - 52*A^(-8) + 43*A^(-4) - 30 + 17*A^(4) - 6*A^(8) + A^(12)
12a_1021m	+ A^(-12) - 6*A^(-8) + 17*A^(-4) - 30 + 43*A^(4) - 52*A^(8) + 55*A^(12) - 50*A^(16) + 40*A^(20) - 26*A^(24) + 13*A^(28) - 5*A^(32) + A^(36)
12a_1022	- A^(-40) + 4*A^(-36) - 11*A^(-32) + 20*A^(-28) - 28*A^(-24) + 36*A^(-20) - 39*A^(-16) + 36*A^(-12) - 30*A^(-8) + 21*A^(-4) - 11 + 5*A^(4) - A^(8)
12a_1022m	- A^(-8) + 5*A^(-4) - 11 + 21*A^(4) - 30*A^(8) + 36*A^(12) - 39*A^(16) + 36*A^(20) - 28*A^(24) + 20*A^(28) - 11*A^(32) + 4*A^(36) - A^(40)
12a_1025	+ A^(-12) - 4*A^(-8) + 9*A^(-4) - 18 + 29*A^(4) - 36*A^(8) + 41*A^(12) - 39*A^(16) + 33*A^(20) - 24*A^(24) + 14*A^(28) - 6*A^(32) + A^(36)
12a_1025m	+ A^(-36) - 6*A^(-32) + 14*A^(-28) - 24*A^(-24) + 33*A^(-20) - 39*A^(-16) + 41*A^(-12) - 36*A^(-8) + 29*A^(-4) - 18 + 9*A^(4) - 4*A^(8) + A^(12)
12a_1026	+ A^(-16) - 4*A^(-12) + 8*A^(-8) - 13*A^(-4) + 19 - 23*A^(4) + 25*A^(8) - 23*A^(12) + 20*A^(16) - 14*A^(20) + 9*A^(24) - 5*A^(28) + A^(32)
12a_1026m	+ A^(-32) - 5*A^(-28) + 9*A^(-24) - 14*A^(-20) + 20*A^(-16) - 23*A^(-12) + 25*A^(-8) - 23*A^(-4) + 19 - 13*A^(4) + 8*A^(8) - 4*A^(12) + A^(16)
12a_1027	- A^(-16) + 2*A^(-12) - 4*A^(-8) + 7*A^(-4) - 9 + 12*A^(4) - 12*A^(8) + 12*A^(12) - 10*A^(16) + 7*A^(20) - 4*A^(24) + 2*A^(28) - A^(32)
12a_1027m	- A^(-32) + 2*A^(-28) - 4*A^(-24) + 7*A^(-20) - 10*A^(-16) + 12*A^(-12) - 12*A^(-8) + 12*A^(-4) - 9 + 7*A^(4) - 4*A^(8) + 2*A^(12) - A^(16)
12a_1031	- A^(-12) + 2*A^(-8) - 4*A^(-4) + 8 - 10*A^(4) + 13*A^(8) - 14*A^(12) + 14*A^(16) - 12*A^(20) + 9*A^(24) - 6*A^(28) + 3*A^(32) - A^(36)
12a_1031m	- A^(-36) + 3*A^(-32) - 6*A^(-28) + 9*A^(-24) - 12*A^(-20) + 14*A^(-16) - 14*A^(-12) + 13*A^(-8) - 10*A^(-4) + 8 - 4*A^(4) + 2*A^(8) - A^(12)
12a_1033	- A^(-16) + 2*A^(-12) - 4*A^(-8) + 8*A^(-4) - 11 + 15*A^(4) - 16*A^(8) + 16*A^(12) - 14*A^(16) + 10*A^(20) - 6*A^(24) + 3*A^(28) - A^(32)
12a_1033m	- A^(-32) + 3*A^(-28) - 6*A^(-24) + 10*A^(-20) - 14*A^(-16) + 16*A^(-12) - 16*A^(-8) + 15*A^(-4) - 11 + 8*A^(4) - 4*A^(8) + 2*A^(12) - A^(16)
12a_1035	+ A^(-60) - 4*A^(-56) + 8*A^(-52) - 14*A^(-48) + 19*A^(-44) - 23*A^(-40) + 24*A^(-36) - 22*A^(-32) + 18*A^(-28) - 11*A^(-24) + 7*A^(-20) - 3*A^(-16) + A^(-12)
12a_1035m	+ A^(12) - 3*A^(16) + 7*A^(20) - 11*A^(24) + 18*A^(28) - 22*A^(32) + 24*A^(36) - 23*A^(40) + 19*A^(44) - 14*A^(48) + 8*A^(52) - 4*A^(56) + A^(60)
12a_1036	+ A^(-52) - 4*A^(-48) + 9*A^(-44) - 15*A^(-40) + 20*A^(-36) - 24*A^(-32) + 24*A^(-28) - 22*A^(-24) + 18*A^(-20) - 11*A^(-16) + 7*A^(-12) - 3*A^(-8) + A^(-4)
12a_1036m	+ A^(4) - 3*A^(8) + 7*A^(12) - 11*A^(16) + 18*A^(20) - 22*A^(24) + 24*A^(28) - 24*A^(32) + 20*A^(36) - 15*A^(40) + 9*A^(44) - 4*A^(48) + A^(52)
12a_1037	+ A^(-56) - 4*A^(-52) + 8*A^(-48) - 15*A^(-44) + 21*A^(-40) - 26*A^(-36) + 29*A^(-32) - 27*A^(-28) + 23*A^(-24) - 16*A^(-20) + 10*A^(-16) - 4*A^(-12) + A^(-8)
12a_1037m	+ A^(8) - 4*A^(12) + 10*A^(16) - 16*A^(20) + 23*A^(24) - 27*A^(28) + 29*A^(32) - 26*A^(36) + 21*A^(40) - 15*A^(44) + 8*A^(48) - 4*A^(52) + A^(56)
12a_1038	+ A^(-48) - 4*A^(-44) + 9*A^(-40) - 16*A^(-36) + 23*A^(-32) - 29*A^(-28) + 31*A^(-24) - 29*A^(-20) + 24*A^(-16) - 16*A^(-12) + 10*A^(-8) - 4*A^(-4) + 1
12a_1038m	+ 1 - 4*A^(4) + 10*A^(8) - 16*A^(12) + 24*A^(16) - 29*A^(20) + 31*A^(24) - 29*A^(28) + 23*A^(32) - 16*A^(36) + 9*A^(40) - 4*A^(44) + A^(48)
12a_1039	+ A^(-24) - 3*A^(-20) + 7*A^(-16) - 11*A^(-12) + 16*A^(-8) - 20*A^(-4) + 21 - 20*A^(4) + 16*A^(8) - 11*A^(12) + 7*A^(16) - 3*A^(20) + A^(24)
12a_1040	+ A^(-20) - 2*A^(-16) + 5*A^(-12) - 8*A^(-8) + 12*A^(-4) - 16 + 17*A^(4) - 17*A^(8) + 15*A^(12) - 11*A^(16) + 7*A^(20) - 3*A^(24) + A^(28)
12a_1040m	+ A^(-28) - 3*A^(-24) + 7*A^(-20) - 11*A^(-16) + 15*A^(-12) - 17*A^(-8) + 17*A^(-4) - 16 + 12*A^(4) - 8*A^(8) + 5*A^(12) - 2*A^(16) + A^(20)
12a_1041	- A^(-44) + 5*A^(-40) - 13*A^(-36) + 23*A^(-32) - 33*A^(-28) + 40*A^(-24) - 42*A^(-20) + 39*A^(-16) - 31*A^(-12) + 21*A^(-8) - 11*A^(-4) + 5 - A^(4)
12a_1041m	- A^(-4) + 5 - 11*A^(4) + 21*A^(8) - 31*A^(12) + 39*A^(16) - 42*A^(20) + 40*A^(24) - 33*A^(28) + 23*A^(32) - 13*A^(36) + 5*A^(40) - A^(44)
12a_1043	- A^(-32) + 4*A^(-28) - 9*A^(-24) + 16*A^(-20) - 24*A^(-16) + 30*A^(-12) - 32*A^(-8) + 31*A^(-4) - 25 + 18*A^(4) - 11*A^(8) + 5*A^(12) - A^(16)
12a_1043m	- A^(-16) + 5*A^(-12) - 11*A^(-8) + 18*A^(-4) - 25 + 31*A^(4) - 32*A^(8) + 30*A^(12) - 24*A^(16) + 16*A^(20) - 9*A^(24) + 4*A^(28) - A^(32)
12a_1044	- A^(-40) + 4*A^(-36) - 9*A^(-32) + 15*A^(-28) - 22*A^(-24) + 28*A^(-20) - 30*A^(-16) + 29*A^(-12) - 24*A^(-8) + 17*A^(-4) - 10 + 5*A^(4) - A^(8)
12a_1044m	- A^(-8) + 5*A^(-4) - 10 + 17*A^(4) - 24*A^(8) + 29*A^(12) - 30*A^(16) + 28*A^(20) - 22*A^(24) + 15*A^(28) - 9*A^(32) + 4*A^(36) - A^(40)
12a_1046|12a_1257	+ A^(-36) - 4*A^(-32) + 9*A^(-28) - 16*A^(-24) + 24*A^(-20) - 30*A^(-16) + 32*A^(-12) - 30*A^(-8) + 25*A^(-4) - 17 + 10*A^(4) - 4*A^(8) + A^(12)
12a_1046m|12a_1257m	+ A^(-12) - 4*A^(-8) + 10*A^(-4) - 17 + 25*A^(4) - 30*A^(8) + 32*A^(12) - 30*A^(16) + 24*A^(20) - 16*A^(24) + 9*A^(28) - 4*A^(32) + A^(36)
12a_1050	- A^(-28) + 5*A^(-24) - 12*A^(-20) + 23*A^(-16) - 34*A^(-12) + 42*A^(-8) - 46*A^(-4) + 43 - 35*A^(4) + 25*A^(8) - 13*A^(12) + 5*A^(16) - A^(20)
12a_1050m	- A^(-20) + 5*A^(-16) - 13*A^(-12) + 25*A^(-8) - 35*A^(-4) + 43 - 46*A^(4) + 42*A^(8) - 34*A^(12) + 23*A^(16) - 12*A^(20) + 5*A^(24) - A^(28)
12a_1052|12a_1182	+ A^(-36) - 3*A^(-32) + 7*A^(-28) - 14*A^(-24) + 21*A^(-20) - 27*A^(-16) + 30*A^(-12) - 28*A^(-8) + 24*A^(-4) - 17 + 10*A^(4) - 4*A^(8) + A^(12)
12a_1052m|12a_1182m	+ A^(-12) - 4*A^(-8) + 10*A^(-4) - 17 + 24*A^(4) - 28*A^(8) + 30*A^(12) - 27*A^(16) + 21*A^(20) - 14*A^(24) + 7*A^(28) - 3*A^(32) + A^(36)
12a_1053	- A^(-20) + 4*A^(-16) - 10*A^(-12) + 19*A^(-8) - 28*A^(-4) + 35 - 37*A^(4) + 35*A^(8) - 28*A^(12) + 20*A^(16) - 11*A^(20) + 4*A^(24) - A^(28)
12a_1053m	- A^(-28) + 4*A^(-24) - 11*A^(-20) + 20*A^(-16) - 28*A^(-12) + 35*A^(-8) - 37*A^(-4) + 35 - 28*A^(4) + 19*A^(8) - 10*A^(12) + 4*A^(16) - A^(20)
12a_1056	+ A^(-36) - 4*A^(-32) + 11*A^(-28) - 21*A^(-24) + 30*A^(-20) - 37*A^(-16) + 40*A^(-12) - 37*A^(-8) + 30*A^(-4) - 20 + 11*A^(4) - 4*A^(8) + A^(12)
12a_1056m	+ A^(-12) - 4*A^(-8) + 11*A^(-4) - 20 + 30*A^(4) - 37*A^(8) + 40*A^(12) - 37*A^(16) + 30*A^(20) - 21*A^(24) + 11*A^(28) - 4*A^(32) + A^(36)
12a_1057	- A^(-28) + 5*A^(-24) - 13*A^(-20) + 22*A^(-16) - 31*A^(-12) + 38*A^(-8) - 39*A^(-4) + 37 - 29*A^(4) + 19*A^(8) - 10*A^(12) + 4*A^(16) - A^(20)
12a_1057m	- A^(-20) + 4*A^(-16) - 10*A^(-12) + 19*A^(-8) - 29*A^(-4) + 37 - 39*A^(4) + 38*A^(8) - 31*A^(12) + 22*A^(16) - 13*A^(20) + 5*A^(24) - A^(28)
12a_1059	+ A^(-52) - 4*A^(-48) + 10*A^(-44) - 17*A^(-40) + 23*A^(-36) - 28*A^(-32) + 28*A^(-28) - 26*A^(-24) + 21*A^(-20) - 13*A^(-16) + 8*A^(-12) - 3*A^(-8) + A^(-4)
12a_1059m	+ A^(4) - 3*A^(8) + 8*A^(12) - 13*A^(16) + 21*A^(20) - 26*A^(24) + 28*A^(28) - 28*A^(32) + 23*A^(36) - 17*A^(40) + 10*A^(44) - 4*A^(48) + A^(52)
12a_1060	+ A^(-36) - 4*A^(-32) + 10*A^(-28) - 17*A^(-24) + 23*A^(-20) - 28*A^(-16) + 29*A^(-12) - 26*A^(-8) + 21*A^(-4) - 13 + 7*A^(4) - 3*A^(8) + A^(12)
12a_1060m	+ A^(-12) - 3*A^(-8) + 7*A^(-4) - 13 + 21*A^(4) - 26*A^(8) + 29*A^(12) - 28*A^(16) + 23*A^(20) - 17*A^(24) + 10*A^(28) - 4*A^(32) + A^(36)
12a_1061	+ A^(-36) - 4*A^(-32) + 11*A^(-28) - 21*A^(-24) + 31*A^(-20) - 40*A^(-16) + 43*A^(-12) - 40*A^(-8) + 34*A^(-4) - 23 + 13*A^(4) - 5*A^(8) + A^(12)
12a_1061m	+ A^(-12) - 5*A^(-8) + 13*A^(-4) - 23 + 34*A^(4) - 40*A^(8) + 43*A^(12) - 40*A^(16) + 31*A^(20) - 21*A^(24) + 11*A^(28) - 4*A^(32) + A^(36)
12a_1063	+ A^(-32) - 3*A^(-28) + 6*A^(-24) - 9*A^(-20) + 12*A^(-16) - 15*A^(-12) + 16*A^(-8) - 15*A^(-4) + 13 - 9*A^(4) + 6*A^(8) - 3*A^(12) + A^(16)
12a_1063m	+ A^(-16) - 3*A^(-12) + 6*A^(-8) - 9*A^(-4) + 13 - 15*A^(4) + 16*A^(8) - 15*A^(12) + 12*A^(16) - 9*A^(20) + 6*A^(24) - 3*A^(28) + A^(32)
12a_1064	+ A^(-36) - 3*A^(-32) + 7*A^(-28) - 13*A^(-24) + 19*A^(-20) - 24*A^(-16) + 26*A^(-12) - 25*A^(-8) + 21*A^(-4) - 14 + 9*A^(4) - 4*A^(8) + A^(12)
12a_1064m	+ A^(-12) - 4*A^(-8) + 9*A^(-4) - 14 + 21*A^(4) - 25*A^(8) + 26*A^(12) - 24*A^(16) + 19*A^(20) - 13*A^(24) + 7*A^(28) - 3*A^(32) + A^(36)
12a_1065	- A^(-28) + 5*A^(-24) - 13*A^(-20) + 24*A^(-16) - 36*A^(-12) + 45*A^(-8) - 48*A^(-4) + 46 - 37*A^(4) + 26*A^(8) - 14*A^(12) + 5*A^(16) - A^(20)
12a_1065m	- A^(-20) + 5*A^(-16) - 14*A^(-12) + 26*A^(-8) - 37*A^(-4) + 46 - 48*A^(4) + 45*A^(8) - 36*A^(12) + 24*A^(16) - 13*A^(20) + 5*A^(24) - A^(28)
12a_1067	+ A^(-36) - 4*A^(-32) + 11*A^(-28) - 21*A^(-24) + 32*A^(-20) - 41*A^(-16) + 44*A^(-12) - 42*A^(-8) + 35*A^(-4) - 24 + 14*A^(4) - 5*A^(8) + A^(12)
12a_1067m	+ A^(-12) - 5*A^(-8) + 14*A^(-4) - 24 + 35*A^(4) - 42*A^(8) + 44*A^(12) - 41*A^(16) + 32*A^(20) - 21*A^(24) + 11*A^(28) - 4*A^(32) + A^(36)
12a_1068	+ A^(-32) - 3*A^(-28) + 7*A^(-24) - 12*A^(-20) + 17*A^(-16) - 21*A^(-12) + 22*A^(-8) - 21*A^(-4) + 18 - 12*A^(4) + 7*A^(8) - 3*A^(12) + A^(16)
12a_1068m	+ A^(-16) - 3*A^(-12) + 7*A^(-8) - 12*A^(-4) + 18 - 21*A^(4) + 22*A^(8) - 21*A^(12) + 17*A^(16) - 12*A^(20) + 7*A^(24) - 3*A^(28) + A^(32)
12a_1070	- A^(-32) + 5*A^(-28) - 12*A^(-24) + 22*A^(-20) - 32*A^(-16) + 39*A^(-12) - 42*A^(-8) + 39*A^(-4) - 31 + 22*A^(4) - 12*A^(8) + 5*A^(12) - A^(16)
12a_1070m	- A^(-16) + 5*A^(-12) - 12*A^(-8) + 22*A^(-4) - 31 + 39*A^(4) - 42*A^(8) + 39*A^(12) - 32*A^(16) + 22*A^(20) - 12*A^(24) + 5*A^(28) - A^(32)
12a_1072	- A^(-4) + 4 - 9*A^(4) + 18*A^(8) - 27*A^(12) + 35*A^(16) - 38*A^(20) + 37*A^(24) - 31*A^(28) + 22*A^(32) - 13*A^(36) + 5*A^(40) - A^(44)
12a_1072m	- A^(-44) + 5*A^(-40) - 13*A^(-36) + 22*A^(-32) - 31*A^(-28) + 37*A^(-24) - 38*A^(-20) + 35*A^(-16) - 27*A^(-12) + 18*A^(-8) - 9*A^(-4) + 4 - A^(4)
12a_1073	+ A^(-48) - 4*A^(-44) + 10*A^(-40) - 18*A^(-36) + 25*A^(-32) - 32*A^(-28) + 34*A^(-24) - 31*A^(-20) + 26*A^(-16) - 17*A^(-12) + 10*A^(-8) - 4*A^(-4) + 1
12a_1073m	+ 1 - 4*A^(4) + 10*A^(8) - 17*A^(12) + 26*A^(16) - 31*A^(20) + 34*A^(24) - 32*A^(28) + 25*A^(32) - 18*A^(36) + 10*A^(40) - 4*A^(44) + A^(48)
12a_1074	+ A^(-40) - 4*A^(-36) + 9*A^(-32) - 16*A^(-28) + 23*A^(-24) - 28*A^(-20) + 30*A^(-16) - 28*A^(-12) + 23*A^(-8) - 16*A^(-4) + 10 - 4*A^(4) + A^(8)
12a_1074m	+ A^(-8) - 4*A^(-4) + 10 - 16*A^(4) + 23*A^(8) - 28*A^(12) + 30*A^(16) - 28*A^(20) + 23*A^(24) - 16*A^(28) + 9*A^(32) - 4*A^(36) + A^(40)
12a_1075	+ A^(-32) - 4*A^(-28) + 9*A^(-24) - 15*A^(-20) + 21*A^(-16) - 26*A^(-12) + 28*A^(-8) - 26*A^(-4) + 22 - 15*A^(4) + 9*A^(8) - 4*A^(12) + A^(16)
12a_1075m	+ A^(-16) - 4*A^(-12) + 9*A^(-8) - 15*A^(-4) + 22 - 26*A^(4) + 28*A^(8) - 26*A^(12) + 21*A^(16) - 15*A^(20) + 9*A^(24) - 4*A^(28) + A^(32)
12a_1077	- A^(-8) + 4*A^(-4) - 8 + 14*A^(4) - 20*A^(8) + 25*A^(12) - 26*A^(16) + 25*A^(20) - 20*A^(24) + 14*A^(28) - 9*A^(32) + 4*A^(36) - A^(40)
