0_1	+ 1
5_807m	- A^(-24) + 2*A^(-20) - 2*A^(-16) - A^(-16)*v^(2) - 2*A^(-14)*v + A^(-12) + A^(-12)*v^(2) + 2*A^(-10)*v - A^(-8) - A^(-6)*v
5_811|5_811ms	+ A^(-4)*v + 2*A^(-2) + 1 - v - 3*A^(2) - 2*A^(2)*v - 5*A^(4) - A^(4)*v - 2*A^(6) + A^(8) + A^(10)
5_811s|5_811m	+ A^(-10) + A^(-8) - 2*A^(-6) - 5*A^(-4) - A^(-4)*v - 3*A^(-2) - 2*A^(-2)*v + 1 - v + 2*A^(2) + A^(4)*v
5_812|5_812ms	+ A^(-4)*v + 2*A^(-2) + 2 - v - 2*A^(2) - A^(2)*v - 4*A^(4) - A^(6) + A^(8) + A^(10)
5_812s|5_812m	+ A^(-10) + A^(-8) - A^(-6) - 4*A^(-4) - 2*A^(-2) - A^(-2)*v + 2 - v + 2*A^(2) + A^(4)*v
5_813|5_813ms	- A^(-6) + 3*A^(-2) + 3 + v - A^(2) - 3*A^(4) - A^(4)*v - 2*A^(6) + A^(8) + A^(10)
5_813s|5_813m	+ A^(-10) + A^(-8) - 2*A^(-6) - 3*A^(-4) - A^(-4)*v - A^(-2) + 3 + v + 3*A^(2) - A^(6)
5_815|5_815ms	- A^(-6) + 2*A^(-2) + 3 - A^(2) - 4*A^(4) - 2*A^(6) - A^(6)*v - A^(8)*v
5_815s|5_815m	- A^(-8)*v - 2*A^(-6) - A^(-6)*v - 4*A^(-4) - A^(-2) + 3 + 2*A^(2) - A^(6)
5_816|5_816ms	+ A^(-4) - 2 - 3*A^(2) - A^(2)*v - A^(4)*v + 3*A^(6) + 2*A^(8) + A^(8)*v + A^(10)*v
5_816s|5_816m	+ A^(-10)*v + 2*A^(-8) + A^(-8)*v + 3*A^(-6) - A^(-4)*v - 3*A^(-2) - A^(-2)*v - 2 + A^(4)
5_817|5_817ms	+ A^(-4) - 2 - 4*A^(2) - A^(2)*v - A^(4) - 2*A^(4)*v + 2*A^(6) - A^(6)*v + A^(8) + A^(8)*v + A^(10)*v
5_817s|5_817m	+ A^(-10)*v + A^(-8) + A^(-8)*v + 2*A^(-6) - A^(-6)*v - A^(-4) - 2*A^(-4)*v - 4*A^(-2) - A^(-2)*v - 2 + A^(4)
5_818|5_818ms	+ A^(-4) - 2 - 2*A^(2) - A^(2)*v + A^(4) + 3*A^(6) + A^(6)*v + 2*A^(8) - A^(10) - A^(12)
5_818s|5_818m	- A^(-12) - A^(-10) + 2*A^(-8) + 3*A^(-6) + A^(-6)*v + A^(-4) - 2*A^(-2) - A^(-2)*v - 2 + A^(4)
5_819|5_819ms	- A^(-2)*v - 2 - 2*A^(2) + A^(4) + 3*A^(6) + A^(8) - A^(10) - A^(12)
5_819s|5_819m	- A^(-12) - A^(-10) + A^(-8) + 3*A^(-6) + A^(-4) - 2*A^(-2) - 2 - A^(2)*v
5_820|5_820ms|5_822|5_822ms	+ A^(-16) - 2*A^(-12) - 2*A^(-10) - A^(-10)*v + A^(-8) - A^(-8)*v + A^(-6) + A^(-6)*v - A^(-4) + A^(-4)*v - A^(-2) - A^(-2)*v - v
5_820s|5_820m|5_822s|5_822m	- v - A^(2) - A^(2)*v - A^(4) + A^(4)*v + A^(6) + A^(6)*v + A^(8) - A^(8)*v - 2*A^(10) - A^(10)*v - 2*A^(12) + A^(16)
5_821|5_821ms	+ A^(-16) - 2*A^(-12) - 2*A^(-10) - A^(-10)*v + 2*A^(-8) - A^(-8)*v + 2*A^(-6) + 2*A^(-6)*v + 2*A^(-4)*v - A^(-2)*v - v
5_821s|5_821m	- v - A^(2)*v + 2*A^(4)*v + 2*A^(6) + 2*A^(6)*v + 2*A^(8) - A^(8)*v - 2*A^(10) - A^(10)*v - 2*A^(12) + A^(16)
5_823|5_823ms	- A^(-14)*v - 2*A^(-12) - A^(-10) + A^(-8) + A^(-6) - A^(-4) - A^(-2) + 1 + A^(2)
5_823s|5_823m	+ A^(-2) + 1 - A^(2) - A^(4) + A^(6) + A^(8) - A^(10) - 2*A^(12) - A^(14)*v
5_824|5_824ms	+ A^(-4) + A^(-2) + A^(-2)*v + 1 - A^(2) - 2*A^(2)*v - 3*A^(4) - A^(6) + A^(6)*v + 2*A^(8) + A^(10)
5_824s|5_824m	+ A^(-10) + 2*A^(-8) - A^(-6) + A^(-6)*v - 3*A^(-4) - A^(-2) - 2*A^(-2)*v + 1 + A^(2) + A^(2)*v + A^(4)
5_832|5_832ms	+ A^(-8) - 2*A^(-4) - A^(-2)*v + 2 + A^(2)*v - 2*A^(4) - 2*A^(6) - A^(6)*v - A^(8)*v
5_832s|5_832m	- A^(-8)*v - 2*A^(-6) - A^(-6)*v - 2*A^(-4) + A^(-2)*v + 2 - A^(2)*v - 2*A^(4) + A^(8)
5_833|5_833ms	- A^(-6)*v - A^(-4) + A^(-2)*v + 2 - A^(2)*v - 3*A^(4) - A^(6) + A^(8) + A^(10)
5_833s|5_833m	+ A^(-10) + A^(-8) - A^(-6) - 3*A^(-4) - A^(-2)*v + 2 + A^(2)*v - A^(4) - A^(6)*v
5_834|5_834ms|2_1*3_15|2_1ms*3_15	+ A^(8) + A^(10) - A^(12) - 2*A^(14) - A^(14)*v + A^(16) - A^(16)*v + 2*A^(18) + A^(18)*v + 2*A^(20)*v - A^(22) - A^(24)*v
5_834s|5_834m|2_1s*3_15m|2_1m*3_15m	- A^(-24)*v - A^(-22) + 2*A^(-20)*v + 2*A^(-18) + A^(-18)*v + A^(-16) - A^(-16)*v - 2*A^(-14) - A^(-14)*v - A^(-12) + A^(-10) + A^(-8)
5_835|5_835ms|2_1*3_16|2_1ms*3_16	- A^(10)*v - A^(12) - A^(12)*v - A^(14) + A^(16) + A^(16)*v + 2*A^(18) - A^(20) - 2*A^(22) + A^(26)
5_835s|5_835m|2_1s*3_16m|2_1m*3_16m	+ A^(-26) - 2*A^(-22) - A^(-20) + 2*A^(-18) + A^(-16) + A^(-16)*v - A^(-14) - A^(-12) - A^(-12)*v - A^(-10)*v
5_836|5_836ms|2_1*3_15m|2_1ms*3_15m	+ A^(-10)*v + A^(-8) + A^(-8)*v + A^(-6) - A^(-6)*v - A^(-4) - 2*A^(-4)*v - 2*A^(-2) + 1 + v + 2*A^(2) - A^(6)
5_836s|5_836m|2_1s*3_15|2_1m*3_15	- A^(-6) + 2*A^(-2) + 1 + v - 2*A^(2) - A^(4) - 2*A^(4)*v + A^(6) - A^(6)*v + A^(8) + A^(8)*v + A^(10)*v
5_837|5_837ms|2_1*3_16m|2_1ms*3_16m	- A^(-12) - A^(-10) + A^(-8) + 2*A^(-6) - A^(-4) - 2*A^(-2) - A^(-2)*v - v + A^(2) + A^(4)*v
5_837s|5_837m|2_1s*3_16|2_1m*3_16	+ A^(-4)*v + A^(-2) - v - 2*A^(2) - A^(2)*v - A^(4) + 2*A^(6) + A^(8) - A^(10) - A^(12)
5_838	+ A^(4) - A^(8) + A^(12) + A^(12)*v^(2) - 2*A^(16)*v^(2) - A^(18)*v + A^(20)*v^(2) + A^(22)*v
5_838m	+ A^(-22)*v + A^(-20)*v^(2) - A^(-18)*v - 2*A^(-16)*v^(2) + A^(-12) + A^(-12)*v^(2) - A^(-8) + A^(-4)
5_839	- A^(6)*v + A^(10)*v - 2*A^(14)*v - A^(16) + 2*A^(18)*v + A^(20) - A^(22)*v - A^(24)
5_839m	- A^(-24) - A^(-22)*v + A^(-20) + 2*A^(-18)*v - A^(-16) - 2*A^(-14)*v + A^(-10)*v - A^(-6)*v
5_840	- A^(-16) + A^(-12) - A^(-8) + A^(-4)*v^(2) - v^(2) - A^(2)*v
5_840m	- A^(-2)*v - v^(2) + A^(4)*v^(2) - A^(8) + A^(12) - A^(16)
5_841	+ A^(2)*v - A^(6)*v^(3) - A^(8)*v^(2) + A^(10)*v + A^(12) - A^(14)*v - A^(16) + A^(18)*v + A^(20)
5_841m	+ A^(-20) + A^(-18)*v - A^(-16) - A^(-14)*v + A^(-12) + A^(-10)*v - A^(-8)*v^(2) - A^(-6)*v^(3) + A^(-2)*v
5_842	- A^(-18)*v + A^(-14)*v + A^(-14)*v^(3) + A^(-12)*v^(2) - A^(-10)*v - A^(-10)*v^(3) - A^(-8) - A^(-8)*v^(2) + A^(-6)*v + A^(-4) - A^(-2)*v - 1
5_842m	- 1 - A^(2)*v + A^(4) + A^(6)*v - A^(8) - A^(8)*v^(2) - A^(10)*v - A^(10)*v^(3) + A^(12)*v^(2) + A^(14)*v + A^(14)*v^(3) - A^(18)*v
5_843	+ A^(-20) - A^(-16) - A^(-16)*v^(2) - A^(-14)*v + A^(-12) + A^(-12)*v^(2) + A^(-10)*v - A^(-8)*v^(2) - A^(-6)*v + A^(-4)*v^(2) + A^(-2)*v
5_843m	+ A^(2)*v + A^(4)*v^(2) - A^(6)*v - A^(8)*v^(2) + A^(10)*v + A^(12) + A^(12)*v^(2) - A^(14)*v - A^(16) - A^(16)*v^(2) + A^(20)
5_844|5_844ms|1_1*4_6|1_1*4_6ms	- A^(10)*v - A^(12) - A^(12)*v - A^(14) + A^(16)*v + A^(18) - A^(20)*v - A^(22) + A^(24)*v + A^(26)
5_844s|5_844m|1_1m*4_6s|1_1m*4_6m	+ A^(-26) + A^(-24)*v - A^(-22) - A^(-20)*v + A^(-18) + A^(-16)*v - A^(-14) - A^(-12) - A^(-12)*v - A^(-10)*v
5_845|5_845ms|1_1m*4_6|1_1m*4_6ms	- A^(4) - A^(6) - A^(6)*v - A^(8)*v + A^(10) + A^(12)*v - A^(14) - A^(16)*v + A^(18) + A^(20)*v
5_845s|5_845m|1_1*4_6s|1_1*4_6m	+ A^(-20)*v + A^(-18) - A^(-16)*v - A^(-14) + A^(-12)*v + A^(-10) - A^(-8)*v - A^(-6) - A^(-6)*v - A^(-4)
5_850|5_850ms|1_1*4_8|1_1*4_8ms	- A^(6)*v - A^(8) - A^(8)*v - A^(10) + A^(10)*v + A^(12) + A^(12)*v + A^(14) - A^(14)*v - A^(16) - A^(16)*v - A^(18) + A^(20)*v + A^(22)
5_850s|5_850m|1_1m*4_8s|1_1m*4_8m	+ A^(-22) + A^(-20)*v - A^(-18) - A^(-16) - A^(-16)*v + A^(-14) - A^(-14)*v + A^(-12) + A^(-12)*v - A^(-10) + A^(-10)*v - A^(-8) - A^(-8)*v - A^(-6)*v
5_851|5_851ms|1_1m*4_8|1_1m*4_8ms	- 1 - A^(2) - A^(2)*v + A^(4) - A^(4)*v + A^(6) + A^(6)*v - A^(8) + A^(8)*v - A^(10) - A^(10)*v - A^(12)*v + A^(14) + A^(16)*v
5_851s|5_851m|1_1*4_8s|1_1*4_8m	+ A^(-16)*v + A^(-14) - A^(-12)*v - A^(-10) - A^(-10)*v - A^(-8) + A^(-8)*v + A^(-6) + A^(-6)*v + A^(-4) - A^(-4)*v - A^(-2) - A^(-2)*v - 1
5_854|5_854ms	- A^(-6)*v + 2*A^(-2)*v + 1 - 3*A^(2)*v - 2*A^(4) - A^(4)*v^(2) + A^(6)*v + A^(8) + A^(8)*v^(2) - A^(12)
5_854s|5_854m	- A^(-12) + A^(-8) + A^(-8)*v^(2) + A^(-6)*v - 2*A^(-4) - A^(-4)*v^(2) - 3*A^(-2)*v + 1 + 2*A^(2)*v - A^(6)*v
5_855	- 1 + A^(4)*v^(2) - A^(8) - A^(8)*v^(2) - A^(10)*v + A^(12) + A^(12)*v^(2) + A^(14)*v - A^(16)*v^(2) - A^(18)*v
5_855m	- A^(-18)*v - A^(-16)*v^(2) + A^(-14)*v + A^(-12) + A^(-12)*v^(2) - A^(-10)*v - A^(-8) - A^(-8)*v^(2) + A^(-4)*v^(2) - 1
5_856	+ A^(-14)*v - 2*A^(-10)*v - A^(-8) + 2*A^(-6)*v + A^(-4) - A^(-2)*v^(3) - v^(2) + A^(2)*v + A^(4)
5_856m	+ A^(-4) + A^(-2)*v - v^(2) - A^(2)*v^(3) + A^(4) + 2*A^(6)*v - A^(8) - 2*A^(10)*v + A^(14)*v
5_857	+ A^(2)*v - A^(6)*v^(3) - A^(8)*v^(2) + 2*A^(10)*v + A^(12) + A^(12)*v^(2) - A^(14)*v - A^(16) - A^(16)*v^(2) + A^(20)
5_857m	+ A^(-20) - A^(-16) - A^(-16)*v^(2) - A^(-14)*v + A^(-12) + A^(-12)*v^(2) + 2*A^(-10)*v - A^(-8)*v^(2) - A^(-6)*v^(3) + A^(-2)*v
5_858	+ A^(-4) - v^(2) - A^(2)*v + A^(4) + A^(4)*v^(2) + 2*A^(6)*v - A^(8) - 2*A^(10)*v + A^(14)*v
5_858m	+ A^(-14)*v - 2*A^(-10)*v - A^(-8) + 2*A^(-6)*v + A^(-4) + A^(-4)*v^(2) - A^(-2)*v - v^(2) + A^(4)
5_863|5_863ms|2_1*3_21|2_1ms*3_21	- A^(6)*v - A^(8)*v + A^(10)*v + 2*A^(12)*v - A^(14)*v - A^(16) - 2*A^(16)*v - A^(18) + A^(20)*v + A^(22)
5_863s|5_863m|2_1s*3_21m|2_1m*3_21m	+ A^(-22) + A^(-20)*v - A^(-18) - A^(-16) - 2*A^(-16)*v - A^(-14)*v + 2*A^(-12)*v + A^(-10)*v - A^(-8)*v - A^(-6)*v
5_864|5_864ms|2_1*3_22|2_1ms*3_22	- 1 - A^(2) + A^(4)*v^(2) + A^(6) + A^(6)*v^(2) - A^(8)*v^(2) - A^(10)*v - 2*A^(10)*v^(2) - A^(12)*v + A^(14)*v^(2) + A^(16)*v
5_864s|5_864m|2_1s*3_22m|2_1m*3_22m	+ A^(-16)*v + A^(-14)*v^(2) - A^(-12)*v - A^(-10)*v - 2*A^(-10)*v^(2) - A^(-8)*v^(2) + A^(-6) + A^(-6)*v^(2) + A^(-4)*v^(2) - A^(-2) - 1
5_865|5_865ms|2_1*3_23|2_1ms*3_23	+ A^(2)*v + A^(4)*v - A^(6)*v^(3) - A^(8)*v - A^(8)*v^(2) - A^(8)*v^(3) + A^(10)*v - A^(10)*v^(2) + A^(12) + A^(12)*v + A^(12)*v^(3) + A^(14) + A^(14)*v^(2) - A^(16)*v - A^(18)
5_865s|5_865m|2_1s*3_23m|2_1m*3_23m	- A^(-18) - A^(-16)*v + A^(-14) + A^(-14)*v^(2) + A^(-12) + A^(-12)*v + A^(-12)*v^(3) + A^(-10)*v - A^(-10)*v^(2) - A^(-8)*v - A^(-8)*v^(2) - A^(-8)*v^(3) - A^(-6)*v^(3) + A^(-4)*v + A^(-2)*v
5_866|5_866ms|2_1*3_24|2_1ms*3_24	+ A^(-4) + A^(-2) - v^(2) - A^(2) - A^(2)*v - A^(2)*v^(2) - A^(4)*v + A^(4)*v^(2) + A^(6)*v + 2*A^(6)*v^(2) + 2*A^(8)*v - A^(10)*v^(2) - A^(12)*v
5_866s|5_866m|2_1s*3_24m|2_1m*3_24m	- A^(-12)*v - A^(-10)*v^(2) + 2*A^(-8)*v + A^(-6)*v + 2*A^(-6)*v^(2) - A^(-4)*v + A^(-4)*v^(2) - A^(-2) - A^(-2)*v - A^(-2)*v^(2) - v^(2) + A^(2) + A^(4)
5_867|5_867ms|2_1*3_24m|2_1ms*3_24m	+ A^(2)*v + A^(4)*v + A^(4)*v^(2) - A^(6)*v + A^(6)*v^(2) - 2*A^(8)*v - A^(8)*v^(2) - 2*A^(10)*v^(2) + A^(12) + A^(12)*v + A^(14) + A^(14)*v^(2) - A^(18)
5_867s|5_867m|2_1s*3_24|2_1m*3_24	- A^(-18) + A^(-14) + A^(-14)*v^(2) + A^(-12) + A^(-12)*v - 2*A^(-10)*v^(2) - 2*A^(-8)*v - A^(-8)*v^(2) - A^(-6)*v + A^(-6)*v^(2) + A^(-4)*v + A^(-4)*v^(2) + A^(-2)*v
5_868|5_868ms|2_1*3_23m|2_1ms*3_23m	+ A^(-4) + A^(-2) + A^(-2)*v + v - v^(2) - A^(2) - A^(2)*v^(2) - A^(2)*v^(3) - A^(4)*v - A^(4)*v^(3) + A^(6)*v + A^(6)*v^(2) + A^(8)*v + A^(8)*v^(3) - A^(12)*v
5_868s|5_868m|2_1s*3_23|2_1m*3_23	- A^(-12)*v + A^(-8)*v + A^(-8)*v^(3) + A^(-6)*v + A^(-6)*v^(2) - A^(-4)*v - A^(-4)*v^(3) - A^(-2) - A^(-2)*v^(2) - A^(-2)*v^(3) + v - v^(2) + A^(2) + A^(2)*v + A^(4)
5_869|5_869ms|2_1*3_22m|2_1ms*3_22m	- A^(-2)*v - v - v^(2) - A^(2)*v^(2) + A^(4)*v + A^(4)*v^(2) + 2*A^(6)*v^(2) - A^(8) - A^(10) - A^(10)*v^(2) + A^(14)
5_869s|5_869m|2_1s*3_22|2_1m*3_22	+ A^(-14) - A^(-10) - A^(-10)*v^(2) - A^(-8) + 2*A^(-6)*v^(2) + A^(-4)*v + A^(-4)*v^(2) - A^(-2)*v^(2) - v - v^(2) - A^(2)*v
5_870|5_870ms|2_1*3_21m|2_1ms*3_21m	- A^(-8) - A^(-6) - A^(-6)*v - A^(-4)*v + A^(-2) + A^(-2)*v + 2*v - A^(2)*v - 2*A^(4)*v + A^(8)*v
5_870s|5_870m|2_1s*3_21|2_1m*3_21	+ A^(-8)*v - 2*A^(-4)*v - A^(-2)*v + 2*v + A^(2) + A^(2)*v - A^(4)*v - A^(6) - A^(6)*v - A^(8)
5_871	- A^(2)*v + A^(6)*v - A^(10)*v + A^(14)*v - A^(18)*v - A^(20)
5_871m	- A^(-20) - A^(-18)*v + A^(-14)*v - A^(-10)*v + A^(-6)*v - A^(-2)*v
5_872	- A^(-4) + v^(2) - A^(4)*v^(2) + A^(8)*v^(2) - A^(12)*v^(2) - A^(14)*v
5_872m	- A^(-14)*v - A^(-12)*v^(2) + A^(-8)*v^(2) - A^(-4)*v^(2) + v^(2) - A^(4)
5_873	+ A^(-2)*v - A^(2)*v^(3) + A^(6)*v + A^(6)*v^(3) - A^(10)*v - A^(10)*v^(3) - A^(12)*v^(2) + A^(14)*v + A^(16)
5_873m	+ A^(-16) + A^(-14)*v - A^(-12)*v^(2) - A^(-10)*v - A^(-10)*v^(3) + A^(-6)*v + A^(-6)*v^(3) - A^(-2)*v^(3) + A^(2)*v
5_874	+ A^(-8) - A^(-4)*v^(2) + 2*v^(2) - 2*A^(4)*v^(2) - A^(6)*v + A^(8)*v^(2) + A^(10)*v
5_874m	+ A^(-10)*v + A^(-8)*v^(2) - A^(-6)*v - 2*A^(-4)*v^(2) + 2*v^(2) - A^(4)*v^(2) + A^(8)
5_875	+ A^(-2)*v - A^(2)*v - A^(2)*v^(3) + 2*A^(6)*v^(3) + A^(8)*v^(2) - A^(10)*v - A^(10)*v^(3) - A^(12)*v^(2) + A^(14)*v + A^(16)
5_875m	+ A^(-16) + A^(-14)*v - A^(-12)*v^(2) - A^(-10)*v - A^(-10)*v^(3) + A^(-8)*v^(2) + 2*A^(-6)*v^(3) - A^(-2)*v - A^(-2)*v^(3) + A^(2)*v
5_876	+ A^(-8) - 2*A^(-4)*v^(2) + v^(2) + v^(4) + A^(2)*v - A^(4)*v^(2) - A^(4)*v^(4) - A^(6)*v^(3) + A^(8)*v^(2) + A^(10)*v
5_876m	+ A^(-10)*v + A^(-8)*v^(2) - A^(-6)*v^(3) - A^(-4)*v^(2) - A^(-4)*v^(4) + A^(-2)*v + v^(2) + v^(4) - 2*A^(4)*v^(2) + A^(8)
5_877	- A^(-6)*v + A^(-2)*v^(3) - 2*A^(2)*v^(3) - A^(4)*v^(2) + A^(6)*v + A^(6)*v^(3) + A^(8)*v^(2) - A^(10)*v - A^(12)
5_877m	- A^(-12) - A^(-10)*v + A^(-8)*v^(2) + A^(-6)*v + A^(-6)*v^(3) - A^(-4)*v^(2) - 2*A^(-2)*v^(3) + A^(2)*v^(3) - A^(6)*v
5_878	- A^(-12) + A^(-8)*v^(2) - 2*A^(-4)*v^(2) - A^(-2)*v + 2*v^(2) + A^(2)*v - A^(4)*v^(2) - A^(6)*v
5_878m	- A^(-6)*v - A^(-4)*v^(2) + A^(-2)*v + 2*v^(2) - A^(2)*v - 2*A^(4)*v^(2) + A^(8)*v^(2) - A^(12)
5_879	+ A^(-2)*v - A^(2)*v - A^(2)*v^(3) - A^(4)*v^(2) + A^(6)*v + A^(6)*v^(3) + A^(8)*v^(2) - A^(10)*v^(3) - A^(12)*v^(2) + A^(14)*v + A^(16)
5_879m	+ A^(-16) + A^(-14)*v - A^(-12)*v^(2) - A^(-10)*v^(3) + A^(-8)*v^(2) + A^(-6)*v + A^(-6)*v^(3) - A^(-4)*v^(2) - A^(-2)*v - A^(-2)*v^(3) + A^(2)*v
5_880	+ A^(-8) - 2*A^(-4)*v^(2) - A^(-2)*v + v^(2) + v^(4) + A^(2)*v^(3) - A^(4)*v^(4) - A^(6)*v^(3) + A^(8)*v^(2) + A^(10)*v
5_880m	+ A^(-10)*v + A^(-8)*v^(2) - A^(-6)*v^(3) - A^(-4)*v^(4) + A^(-2)*v^(3) + v^(2) + v^(4) - A^(2)*v - 2*A^(4)*v^(2) + A^(8)
5_881	- A^(-6)*v + 2*A^(-2)*v^(3) + v^(2) - A^(2)*v - A^(2)*v^(5) - A^(4)*v^(4) + 2*A^(6)*v^(3) + 2*A^(8)*v^(2) - A^(10)*v - A^(12)
5_881m	- A^(-12) - A^(-10)*v + 2*A^(-8)*v^(2) + 2*A^(-6)*v^(3) - A^(-4)*v^(4) - A^(-2)*v - A^(-2)*v^(5) + v^(2) + 2*A^(2)*v^(3) - A^(6)*v
5_882	- A^(-12) + 2*A^(-8)*v^(2) + A^(-6)*v - A^(-4)*v^(2) - A^(-4)*v^(4) - A^(-2)*v^(3) + v^(2) + v^(4) + A^(2)*v + A^(2)*v^(3) - A^(4)*v^(2) - A^(6)*v
5_882m	- A^(-6)*v - A^(-4)*v^(2) + A^(-2)*v + A^(-2)*v^(3) + v^(2) + v^(4) - A^(2)*v^(3) - A^(4)*v^(2) - A^(4)*v^(4) + A^(6)*v + 2*A^(8)*v^(2) - A^(12)
5_883	- A^(-6)*v + A^(-2)*v + A^(-2)*v^(3) + v^(2) - 2*A^(2)*v^(3) - 2*A^(4)*v^(2) + A^(6)*v^(3) + A^(8)*v^(2) - A^(10)*v - A^(12)
5_883m	- A^(-12) - A^(-10)*v + A^(-8)*v^(2) + A^(-6)*v^(3) - 2*A^(-4)*v^(2) - 2*A^(-2)*v^(3) + v^(2) + A^(2)*v + A^(2)*v^(3) - A^(6)*v
5_884	- A^(-12) + 2*A^(-8)*v^(2) + A^(-6)*v - A^(-4)*v^(2) - A^(-4)*v^(4) - A^(-2)*v - A^(-2)*v^(3) + v^(4) + A^(2)*v^(3) - A^(4)*v^(2) - A^(6)*v
5_884m	- A^(-6)*v - A^(-4)*v^(2) + A^(-2)*v^(3) + v^(4) - A^(2)*v - A^(2)*v^(3) - A^(4)*v^(2) - A^(4)*v^(4) + A^(6)*v + 2*A^(8)*v^(2) - A^(12)
5_885	+ A^(-10)*v - A^(-6)*v^(3) - A^(-4)*v^(2) + A^(-2)*v^(3) + v^(2) - A^(2)*v^(3) - A^(4)*v^(2) + A^(6)*v + A^(8)
5_885m	+ A^(-8) + A^(-6)*v - A^(-4)*v^(2) - A^(-2)*v^(3) + v^(2) + A^(2)*v^(3) - A^(4)*v^(2) - A^(6)*v^(3) + A^(10)*v
5_886	+ A^(-16) - A^(-12)*v^(2) - A^(-10)*v + A^(-8)*v^(2) + A^(-6)*v - A^(-4)*v^(2) - A^(-2)*v + v^(2) + A^(2)*v
5_886m	+ A^(-2)*v + v^(2) - A^(2)*v - A^(4)*v^(2) + A^(6)*v + A^(8)*v^(2) - A^(10)*v - A^(12)*v^(2) + A^(16)
5_887|5_887ms	+ 2*A^(4) + A^(6) - 2*A^(8) - 3*A^(10) - A^(10)*v - A^(12) - A^(12)*v
5_887s|5_887m	- A^(-12) - A^(-12)*v - 3*A^(-10) - A^(-10)*v - 2*A^(-8) + A^(-6) + 2*A^(-4)
5_889|5_889ms	- 2*A^(6)*v - 3*A^(8) - 2*A^(8)*v - 4*A^(10) - A^(12) + A^(12)*v + 2*A^(14) + A^(16)
5_889s|5_889m	+ A^(-16) + 2*A^(-14) - A^(-12) + A^(-12)*v - 4*A^(-10) - 3*A^(-8) - 2*A^(-8)*v - 2*A^(-6)*v
5_890|5_890ms	+ 2*A^(4) + 3*A^(6) - A^(8) + A^(8)*v - 3*A^(10) - 2*A^(12) - A^(12)*v - A^(14)*v
5_890s|5_890m	- A^(-14)*v - 2*A^(-12) - A^(-12)*v - 3*A^(-10) - A^(-8) + A^(-8)*v + 3*A^(-6) + 2*A^(-4)
5_892|5_892ms	+ 2*A^(4) + A^(6) - 2*A^(8) - A^(8)*v - 4*A^(10) - A^(10)*v - 2*A^(12) + A^(14) + A^(16)
5_892s|5_892m	+ A^(-16) + A^(-14) - 2*A^(-12) - 4*A^(-10) - A^(-10)*v - 2*A^(-8) - A^(-8)*v + A^(-6) + 2*A^(-4)
5_893|5_893ms	+ A^(2) + 2*A^(4) + A^(4)*v + 2*A^(6) - A^(8) - A^(8)*v - 4*A^(10) - A^(12) + A^(14) + A^(16)
5_893s|5_893m	+ A^(-16) + A^(-14) - A^(-12) - 4*A^(-10) - A^(-8) - A^(-8)*v + 2*A^(-6) + 2*A^(-4) + A^(-4)*v + A^(-2)
5_897|5_897ms|5_924|5_924ms	- A^(8) + A^(8)*v^(2) + A^(10)*v + A^(12) - A^(12)*v^(2) - 3*A^(14)*v - 2*A^(16) - A^(16)*v - A^(18) + A^(18)*v + A^(20) + A^(20)*v + A^(22)
5_897s|5_897m|5_924s|5_924m	+ A^(-22) + A^(-20) + A^(-20)*v - A^(-18) + A^(-18)*v - 2*A^(-16) - A^(-16)*v - 3*A^(-14)*v + A^(-12) - A^(-12)*v^(2) + A^(-10)*v - A^(-8) + A^(-8)*v^(2)
5_898	- A^(8) + A^(8)*v^(2) - A^(12)*v^(2) - A^(14)*v - A^(16) + A^(16)*v^(2) + A^(18)*v + A^(20) - A^(20)*v^(2) - A^(22)*v
5_898m	- A^(-22)*v + A^(-20) - A^(-20)*v^(2) + A^(-18)*v - A^(-16) + A^(-16)*v^(2) - A^(-14)*v - A^(-12)*v^(2) - A^(-8) + A^(-8)*v^(2)
5_899	- A^(-16) + A^(-12) + A^(-10)*v + A^(-6)*v - A^(-6)*v^(3) + A^(-4) - A^(-4)*v^(2)
5_899m	+ A^(4) - A^(4)*v^(2) + A^(6)*v - A^(6)*v^(3) + A^(10)*v + A^(12) - A^(16)
5_900	+ A^(-2)*v + A^(2)*v - A^(2)*v^(3) + A^(4) - A^(4)*v^(2) + A^(6)*v - A^(8) + A^(8)*v^(2) - A^(10)*v + A^(12) - A^(12)*v^(2)
5_900m	+ A^(-12) - A^(-12)*v^(2) - A^(-10)*v - A^(-8) + A^(-8)*v^(2) + A^(-6)*v + A^(-4) - A^(-4)*v^(2) + A^(-2)*v - A^(-2)*v^(3) + A^(2)*v
5_901|5_901ms|5_918s|5_918m	- A^(-4) + A^(-4)*v^(2) + 1 - 2*v^(2) + A^(2) - 2*A^(2)*v - A^(2)*v^(2) - A^(4) - A^(4)*v + A^(4)*v^(2) - A^(6) + A^(6)*v + A^(6)*v^(2) + A^(8)*v
5_901s|5_901m|5_918|5_918ms	+ A^(-8)*v - A^(-6) + A^(-6)*v + A^(-6)*v^(2) - A^(-4) - A^(-4)*v + A^(-4)*v^(2) + A^(-2) - 2*A^(-2)*v - A^(-2)*v^(2) + 1 - 2*v^(2) - A^(4) + A^(4)*v^(2)
