0_1	+ 1
2_1*4_152m	- A^(4)*v^(2) - A^(6)*v^(3) - A^(6)*p1^(2) - A^(8) + A^(8)*v^(2) - A^(8)*p1^(3) + A^(10)*v^(3) + 2*A^(10)*p1^(2) - A^(10)*m1 + 2*A^(12)*p1^(3) - A^(14)*v - A^(14)*p1^(2) + A^(14)*m1 - A^(16)*p1 - A^(16)*p1^(3) + A^(20)*p1
2_1ms*4_152m	- A^(4)*v^(2) - A^(6)*v^(3) - A^(6)*q1^(2) - A^(8) + A^(8)*v^(2) - A^(8)*q1^(3) - A^(10)*w1 + A^(10)*v^(3) + 2*A^(10)*q1^(2) + 2*A^(12)*q1^(3) + A^(14)*w1 - A^(14)*v - A^(14)*q1^(2) - A^(16)*q1 - A^(16)*q1^(3) + A^(20)*q1
2_1s*4_152m	+ A^(-10)*q1^(2) + A^(-8)*q1^(3) + A^(-6)*w1 - 2*A^(-6)*q1^(2) - A^(-4)*v^(2) - 2*A^(-4)*q1^(3) - A^(-2)*w1 - A^(-2)*v^(3) + A^(-2)*q1^(2) - 1 + v^(2) + q1 + q1^(3) + A^(2)*v^(3) - A^(4)*q1 - A^(6)*v
2_1*4_153	+ 2*A^(10)*v - A^(10)*v^(3) + 2*A^(12)*p1 - A^(12)*p1^(3) - A^(14)*v + A^(14)*v^(3) - A^(16) + A^(16)*v^(2) - 3*A^(16)*p1 + 2*A^(16)*p1^(3) + A^(18)*p1^(2) - A^(18)*m1 + A^(20)*p1 - A^(20)*p1^(3) - A^(22)*p1^(2) + A^(22)*m1
2_1ms*4_153	+ 2*A^(10)*v - A^(10)*v^(3) + 2*A^(12)*q1 - A^(12)*q1^(3) - A^(14)*v + A^(14)*v^(3) - A^(16) + A^(16)*v^(2) - 3*A^(16)*q1 + 2*A^(16)*q1^(3) - A^(18)*w1 + A^(18)*q1^(2) + A^(20)*q1 - A^(20)*q1^(3) + A^(22)*w1 - A^(22)*q1^(2)
2_1s*4_153	- 2*A^(-4)*q1 + A^(-4)*q1^(3) + 3*q1 - 2*q1^(3) + A^(2)*w1 + 2*A^(2)*v - A^(2)*v^(3) - A^(2)*q1^(2) - A^(4)*q1 + A^(4)*q1^(3) - A^(6)*w1 - A^(6)*v + A^(6)*v^(3) + A^(6)*q1^(2) - A^(8) + A^(8)*v^(2)
2_1*4_153m	- A^(-8) + A^(-8)*v^(2) - A^(-6)*v + A^(-6)*v^(3) + A^(-6)*p1^(2) - A^(-6)*m1 - A^(-4)*p1 + A^(-4)*p1^(3) + 2*A^(-2)*v - A^(-2)*v^(3) - A^(-2)*p1^(2) + A^(-2)*m1 + 3*p1 - 2*p1^(3) - 2*A^(4)*p1 + A^(4)*p1^(3)
2_1ms*4_153m	- A^(-8) + A^(-8)*v^(2) - A^(-6)*w1 - A^(-6)*v + A^(-6)*v^(3) + A^(-6)*q1^(2) - A^(-4)*q1 + A^(-4)*q1^(3) + A^(-2)*w1 + 2*A^(-2)*v - A^(-2)*v^(3) - A^(-2)*q1^(2) + 3*q1 - 2*q1^(3) - 2*A^(4)*q1 + A^(4)*q1^(3)
2_1s*4_153m	+ A^(-22)*w1 - A^(-22)*q1^(2) + A^(-20)*q1 - A^(-20)*q1^(3) - A^(-18)*w1 + A^(-18)*q1^(2) - A^(-16) + A^(-16)*v^(2) - 3*A^(-16)*q1 + 2*A^(-16)*q1^(3) - A^(-14)*v + A^(-14)*v^(3) + 2*A^(-12)*q1 - A^(-12)*q1^(3) + 2*A^(-10)*v - A^(-10)*v^(3)
2_1*4_154	+ A^(-4) - A^(-4)*v^(2) - A^(-2)*p1^(2) + A^(-2)*m1 - 2*v^(2) + v^(4) - 2*A^(2)*v + A^(2)*v^(3) - A^(2)*p1^(2) + A^(2)*p1^(4) - A^(2)*m1 - 2*A^(4)*p1 + A^(4)*p1^(3) + 2*A^(6)*p1^(2) - A^(6)*p1^(4) + 2*A^(8)*p1 - A^(8)*p1^(3)
2_1ms*4_154	+ A^(-4) - A^(-4)*v^(2) + A^(-2)*w1 - A^(-2)*q1^(2) - 2*v^(2) + v^(4) - A^(2)*w1 - 2*A^(2)*v + A^(2)*v^(3) - A^(2)*q1^(2) + A^(2)*q1^(4) - 2*A^(4)*q1 + A^(4)*q1^(3) + 2*A^(6)*q1^(2) - A^(6)*q1^(4) + 2*A^(8)*q1 - A^(8)*q1^(3)
2_1s*4_154	- A^(-18)*w1 + A^(-18)*q1^(2) + A^(-14)*w1 + A^(-14)*q1^(2) - A^(-14)*q1^(4) + A^(-12) - A^(-12)*v^(2) + 2*A^(-12)*q1 - A^(-12)*q1^(3) - 2*A^(-10)*q1^(2) + A^(-10)*q1^(4) - 2*A^(-8)*v^(2) + A^(-8)*v^(4) - 2*A^(-8)*q1 + A^(-8)*q1^(3) - 2*A^(-6)*v + A^(-6)*v^(3)
2_1*4_154m	- 2*A^(6)*v + A^(6)*v^(3) - 2*A^(8)*v^(2) + A^(8)*v^(4) - 2*A^(8)*p1 + A^(8)*p1^(3) - 2*A^(10)*p1^(2) + A^(10)*p1^(4) + A^(12) - A^(12)*v^(2) + 2*A^(12)*p1 - A^(12)*p1^(3) + A^(14)*p1^(2) - A^(14)*p1^(4) + A^(14)*m1 + A^(18)*p1^(2) - A^(18)*m1
2_1ms*4_154m	- 2*A^(6)*v + A^(6)*v^(3) - 2*A^(8)*v^(2) + A^(8)*v^(4) - 2*A^(8)*q1 + A^(8)*q1^(3) - 2*A^(10)*q1^(2) + A^(10)*q1^(4) + A^(12) - A^(12)*v^(2) + 2*A^(12)*q1 - A^(12)*q1^(3) + A^(14)*w1 + A^(14)*q1^(2) - A^(14)*q1^(4) - A^(18)*w1 + A^(18)*q1^(2)
2_1s*4_154m	+ 2*A^(-8)*q1 - A^(-8)*q1^(3) + 2*A^(-6)*q1^(2) - A^(-6)*q1^(4) - 2*A^(-4)*q1 + A^(-4)*q1^(3) - A^(-2)*w1 - 2*A^(-2)*v + A^(-2)*v^(3) - A^(-2)*q1^(2) + A^(-2)*q1^(4) - 2*v^(2) + v^(4) + A^(2)*w1 - A^(2)*q1^(2) + A^(4) - A^(4)*v^(2)
2_1m*4_1	- A^(-18)*m1 + 2*A^(-14)*m1 + A^(-12) - 2*A^(-10)*m1 - A^(-8) + 2*A^(-6)*m1 + A^(-4) - 2*A^(-2)*m1 - 1 + A^(2)*m1 + A^(4)
2_1m*4_2	+ A^(-8)*m2 - A^(-6)*m1 - 3*A^(-4)*m2 - A^(-2)*m3 + 1 + 3*m2 + 2*A^(2)*m3 + 2*A^(2)*m1 - A^(6)*m3 - A^(6)*m1 - A^(8)*m2
2_1m*4_2ms	+ A^(-8) - A^(-6)*m1 - 3*A^(-4) - 2*A^(-2)*w1 + A^(-2)*m1 + 4 + 4*A^(2)*w1 - A^(4) + A^(4)*w2 - 2*A^(6)*w1 - A^(8)*w2
2_1m*4_2s	+ A^(-22)*w1 + A^(-20) - 2*A^(-18)*w1 - 3*A^(-16) - A^(-16)*w2 - A^(-14)*m1 + 3*A^(-12) + A^(-12)*w2 + 2*A^(-10)*w1 + A^(-10)*m1 - A^(-6)*w1
2_1m*4_2m	+ A^(-22)*m3 + A^(-20)*m2 - 2*A^(-18)*m3 - 4*A^(-16)*m2 + A^(-14)*m3 - 2*A^(-14)*m1 + 4*A^(-12)*m2 + 3*A^(-10)*m1 + A^(-8) - A^(-8)*m2 - A^(-6)*m1
2_1m*4_3	- A^(-2)*m1 - m2 - A^(2)*m3 + A^(2)*m1 + A^(4) + 2*A^(4)*m2 + 2*A^(6)*m3 + A^(6)*m1 - A^(10)*m3 - A^(10)*m1 - A^(12)*m2
2_1m*4_3ms	- A^(-2)*m1 - 1 - A^(2)*w1 + A^(2)*m1 + 3*A^(4) + 3*A^(6)*w1 - A^(8) + A^(8)*w2 - 2*A^(10)*w1 - A^(12)*w2
2_1m*4_3s	+ A^(-26)*w1 + A^(-24) - 2*A^(-22)*w1 - 2*A^(-20) - A^(-20)*w2 - A^(-18)*m1 + A^(-16) + A^(-16)*w2 + A^(-14)*w1 + A^(-14)*m1 + A^(-12)
2_1m*4_3m	+ A^(-26)*m3 + A^(-24)*m2 - 2*A^(-22)*m3 - 3*A^(-20)*m2 + A^(-18)*m3 - 2*A^(-18)*m1 + 2*A^(-16)*m2 + 2*A^(-14)*m1 + A^(-12)
2_1m*4_4	- A^(-6)*m1 + 2*A^(-2)*m1 + 1 - 3*A^(2)*m1 - A^(4) - A^(4)*m2 + 3*A^(6)*m1 + 2*A^(8) + 2*A^(8)*m2 - A^(12) - A^(12)*m2 - A^(14)*m1
2_1m*4_4ms	- A^(-6)*m1 + 2*A^(-2)*m1 + 1 - 3*A^(2)*m1 - 2*A^(4) + 3*A^(6)*m1 + 4*A^(8) + A^(10)*w1 - A^(10)*m1 - 2*A^(12) - A^(14)*w1
2_1m*4_4s	+ A^(-28) + A^(-26)*m1 - 2*A^(-24) - A^(-22)*w1 - 3*A^(-22)*m1 + A^(-18)*w1 + 3*A^(-18)*m1 + 2*A^(-16) - 2*A^(-14)*m1 - A^(-12) + A^(-10)*m1 + A^(-8)
2_1m*4_4m	+ A^(-28)*m2 + A^(-26)*m1 - 2*A^(-24)*m2 - 4*A^(-22)*m1 - A^(-20) + A^(-20)*m2 + 4*A^(-18)*m1 + 2*A^(-16) - 2*A^(-14)*m1 - A^(-12) + A^(-10)*m1 + A^(-8)
2_1m*4_5	- A^(-24)*m2 + 3*A^(-20)*m2 + A^(-18)*m3 + A^(-18)*m1 - 3*A^(-16)*m2 - 2*A^(-14)*m3 - 3*A^(-14)*m1 + A^(-10)*m3 + 2*A^(-10)*m1 + A^(-8) + A^(-8)*m2
2_1m*4_5ms	- A^(-24) + 3*A^(-20) + 2*A^(-18)*w1 - 3*A^(-16) - 4*A^(-14)*w1 - A^(-14)*m1 + A^(-12) - A^(-12)*w2 + 2*A^(-10)*w1 + A^(-10)*m1 + A^(-8) + A^(-8)*w2
2_1m*4_5s	- A^(-6)*w1 - A^(-6)*m1 - A^(-4) + 2*A^(-2)*w1 + A^(-2)*m1 + 4 + w2 - 3*A^(4) - A^(4)*w2 - 2*A^(6)*w1 + A^(8) + A^(10)*w1
2_1m*4_5m	- A^(-6)*m3 - A^(-6)*m1 - A^(-4)*m2 + 2*A^(-2)*m3 + A^(-2)*m1 + 1 + 4*m2 - A^(2)*m3 + A^(2)*m1 - 4*A^(4)*m2 - 2*A^(6)*m1 + A^(8)*m2 + A^(10)*m1
2_1m*4_6	- A^(-2)*m1 - m2 + A^(2)*m1 + A^(4) + 2*A^(4)*m2 + A^(6)*m1 - 2*A^(8)*m2 - A^(10)*m1 + 2*A^(12)*m2 + A^(14)*m1 - A^(16)*m2 - A^(18)*m1
2_1m*4_6ms	- A^(-2)*m1 - 1 + A^(2)*m1 + 3*A^(4) + A^(6)*w1 - 2*A^(8) - A^(10)*w1 + 2*A^(12) + A^(14)*w1 - A^(16) - A^(18)*w1
2_1m*4_6s	+ A^(-32) - 2*A^(-28) - A^(-26)*w1 + 2*A^(-24) + A^(-22)*w1 - 2*A^(-20) - A^(-18)*w1 - A^(-18)*m1 + A^(-16) + A^(-14)*w1 + A^(-14)*m1 + A^(-12)
2_1m*4_6m	+ A^(-32)*m2 - 2*A^(-28)*m2 - A^(-26)*m1 + 2*A^(-24)*m2 + A^(-22)*m1 - 2*A^(-20)*m2 - 2*A^(-18)*m1 + A^(-16)*m2 + 2*A^(-14)*m1 + A^(-12)
2_1m*4_7	+ A^(-14)*m3 - 2*A^(-10)*m3 - A^(-10)*m1 - 2*A^(-8)*m2 + A^(-6)*m3 + A^(-6)*m1 + A^(-4) + 3*A^(-4)*m2 + A^(-2)*m1 - m2 - A^(2)*m1
2_1m*4_7ms	+ A^(-14)*w1 - 2*A^(-10)*w1 - A^(-10)*m1 - A^(-8) - A^(-8)*w2 + A^(-6)*w1 + A^(-6)*m1 + 3*A^(-4) + A^(-4)*w2 + A^(-2)*w1 - 1 - A^(2)*w1
2_1m*4_7s	+ A^(-16) - 2*A^(-12) - 2*A^(-10)*w1 - A^(-10)*m1 + A^(-8) + 3*A^(-6)*w1 + A^(-6)*m1 + A^(-4) + A^(-4)*w2 - A^(-2)*w1 - w2
2_1m*4_7m	+ A^(-16)*m2 - 2*A^(-12)*m2 - A^(-10)*m3 - 2*A^(-10)*m1 + A^(-8)*m2 + 2*A^(-6)*m3 + 2*A^(-6)*m1 + A^(-4) + A^(-4)*m2 - A^(-2)*m3 - m2
2_1m*4_8	- A^(-6)*m1 - A^(-4)*m2 + 2*A^(-2)*m1 + 1 + 2*m2 - A^(2)*m1 - A^(4) - 2*A^(4)*m2 + A^(8) + 2*A^(8)*m2 + A^(10)*m1 - A^(12)*m2 - A^(14)*m1
2_1m*4_8ms	- A^(-6)*m1 - A^(-4) + 2*A^(-2)*m1 + 3 + A^(2)*w1 - 2*A^(2)*m1 - 3*A^(4) - A^(6)*w1 + A^(6)*m1 + 3*A^(8) + A^(10)*w1 - A^(12) - A^(14)*w1
2_1m*4_8s	+ A^(-28) - 2*A^(-24) - A^(-22)*w1 - A^(-22)*m1 + 2*A^(-20) + A^(-18)*w1 + 2*A^(-18)*m1 - A^(-16) - A^(-14)*w1 - 2*A^(-14)*m1 + A^(-10)*w1 + A^(-10)*m1 + A^(-8)
2_1m*4_8m	+ A^(-28)*m2 - 2*A^(-24)*m2 - 2*A^(-22)*m1 + 2*A^(-20)*m2 + 3*A^(-18)*m1 + A^(-16) - 2*A^(-16)*m2 - 3*A^(-14)*m1 - A^(-12) + A^(-12)*m2 + 2*A^(-10)*m1 + A^(-8)
2_1m*4_9|2_1m*4_20m	- A^(-8)*p2^(2) + A^(-8)*m2 + A^(-6)*p2 - A^(-6)*p2^(3) - A^(-6)*p1^(2) + A^(-6)*m1 - A^(-4)*p1 - A^(-2)*p2 + A^(-2)*p2^(3) + 2*A^(-2)*p1^(2) - 2*A^(-2)*m1 - 1 + v^(2) + p2^(2) + p1^(3) - m2 + A^(2)*v + A^(2)*p1^(2) - A^(2)*m1
2_1m*4_9ms|2_1m*4_20s	+ A^(-8) - A^(-8)*v^(2) + A^(-6)*v - A^(-6)*v^(3) - A^(-6)*p1^(2) + A^(-6)*m1 - A^(-4)*p1 - A^(-2)*w1 - A^(-2)*v + A^(-2)*v^(3) + A^(-2)*q1^(2) + A^(-2)*p1^(2) - A^(-2)*m1 - 2 + 2*v^(2) - q1 + q1^(3) + p1 - A^(2)*w1 + A^(2)*v + A^(2)*q1^(2)
2_1m*4_9s|2_1m*4_20ms	+ A^(-16) - A^(-16)*v^(2) - A^(-16)*p1 + A^(-14)*v - A^(-14)*v^(3) - A^(-14)*p1^(2) + A^(-14)*m1 + A^(-12)*p1 - A^(-10)*w1 + A^(-10)*v^(3) + A^(-10)*q1^(2) + A^(-10)*p1^(2) - A^(-10)*m1 - 2*A^(-8) + 2*A^(-8)*v^(2) - A^(-8)*q1 + A^(-8)*q1^(3) - A^(-6)*w1 + A^(-6)*q1^(2)
2_1m*4_9m|2_1m*4_20	- A^(-16)*p2^(2) - A^(-16)*p1 + A^(-16)*m2 + A^(-14)*p2 - A^(-14)*p2^(3) - A^(-14)*p1^(2) + A^(-14)*m1 + A^(-12)*p1 + A^(-10)*v - A^(-10)*p2 + A^(-10)*p2^(3) + 2*A^(-10)*p1^(2) - 2*A^(-10)*m1 - A^(-8) + A^(-8)*v^(2) + A^(-8)*p2^(2) - A^(-8)*p1 + A^(-8)*p1^(3) - A^(-8)*m2 + A^(-6)*p1^(2) - A^(-6)*m1
2_1m*4_10|2_1m*4_19m	- A^(-18)*p2 - A^(-16)*p2^(2) - A^(-16)*p1 - A^(-14)*p1^(2) + A^(-14)*m1 + A^(-12)*p2^(2) + 2*A^(-12)*p1 + A^(-10)*v + A^(-10)*p2 + 2*A^(-10)*p1^(2) - A^(-10)*m1 - A^(-8) + A^(-8)*v^(2) + A^(-8)*p1
2_1m*4_10ms|2_1m*4_19s	- A^(-18)*v - A^(-16)*v^(2) - A^(-16)*p1 - A^(-14)*p1^(2) + A^(-14)*m1 + A^(-12)*v^(2) + A^(-12)*q1 + A^(-12)*p1 + 2*A^(-10)*v + A^(-10)*q1^(2) + A^(-10)*p1^(2) - A^(-10)*m1 - A^(-8) + A^(-8)*v^(2) + A^(-8)*q1
2_1m*4_10s|2_1m*4_19ms	- A^(-6)*v - A^(-6)*p1^(2) + A^(-6)*m1 - A^(-4)*v^(2) - A^(-4)*p1 + A^(-2)*p1^(2) - A^(-2)*m1 - 1 + 2*v^(2) + q1 + p1 + 2*A^(2)*v + A^(2)*q1^(2) + A^(4)*q1
2_1m*4_10m|2_1m*4_19	- A^(-6)*p2 - A^(-6)*p1^(2) + A^(-6)*m1 - A^(-4)*p2^(2) - A^(-4)*p1 + A^(-2)*p1^(2) - A^(-2)*m1 - 1 + v^(2) + p2^(2) + 2*p1 + A^(2)*v + A^(2)*p2 + A^(2)*p1^(2) + A^(4)*p1
2_1m*4_11|2_1m*4_18m	+ A^(-10)*p2 + A^(-8)*p2^(2) + A^(-8)*p1 - A^(-6)*p2 - 2*A^(-4)*p2^(2) - 3*A^(-4)*p1 - A^(-2)*v - A^(-2)*p2 - A^(-2)*p1^(2) - A^(-2)*m1 + p2^(2) + p1 + A^(2)*v + A^(2)*p2 + A^(2)*p1^(2) + A^(2)*m1 + A^(4) + A^(4)*p1
2_1m*4_11ms|2_1m*4_18s	+ A^(-10)*v + A^(-8)*v^(2) + A^(-8)*p1 - A^(-6)*v - 2*A^(-4)*v^(2) - A^(-4)*q1 - 2*A^(-4)*p1 - 2*A^(-2)*v - A^(-2)*q1^(2) - A^(-2)*m1 + v^(2) + p1 + 2*A^(2)*v + A^(2)*q1^(2) + A^(2)*m1 + A^(4) + A^(4)*q1
2_1m*4_11s|2_1m*4_18ms	- A^(-18)*v - A^(-18)*m1 - A^(-16)*v^(2) - A^(-16)*p1 + A^(-14)*v + A^(-14)*m1 + A^(-12) + 2*A^(-12)*v^(2) + A^(-12)*q1 + 2*A^(-12)*p1 + 2*A^(-10)*v + A^(-10)*q1^(2) - A^(-8)*v^(2) - A^(-8)*p1 - 2*A^(-6)*v - A^(-6)*q1^(2) - A^(-4)*q1
2_1m*4_11m|2_1m*4_18	- A^(-18)*p2 - A^(-18)*m1 - A^(-16)*p2^(2) - A^(-16)*p1 + A^(-14)*p2 + A^(-14)*m1 + A^(-12) + 2*A^(-12)*p2^(2) + 3*A^(-12)*p1 + A^(-10)*v + A^(-10)*p2 + A^(-10)*p1^(2) - A^(-8)*p2^(2) - A^(-8)*p1 - A^(-6)*v - A^(-6)*p2 - A^(-6)*p1^(2) - A^(-4)*p1
2_1m*4_12|2_1m*4_17m	+ A^(-16)*m2 + A^(-14)*p2 + A^(-14)*m1 - A^(-12)*p2^(2) - A^(-10)*p2 - A^(-10)*p2^(3) - A^(-10)*p1^(2) - 2*A^(-10)*m1 - A^(-8) - 2*A^(-8)*p1 - A^(-8)*m2 + A^(-6)*p2^(3) + 2*A^(-6)*p1^(2) - A^(-6)*m1 + A^(-4)*v^(2) + A^(-4)*p2^(2) + A^(-4)*p1 + A^(-4)*p1^(3) + A^(-2)*v + A^(-2)*p1^(2)
2_1m*4_12ms|2_1m*4_17s	+ A^(-16) + A^(-14)*v + A^(-14)*m1 - A^(-12)*v^(2) - A^(-10)*w1 - A^(-10)*v - A^(-10)*v^(3) - A^(-10)*p1^(2) - A^(-10)*m1 - 2*A^(-8) - A^(-8)*q1 - A^(-8)*p1 - A^(-6)*w1 + A^(-6)*v^(3) + A^(-6)*q1^(2) + A^(-6)*p1^(2) + 2*A^(-4)*v^(2) + A^(-4)*q1^(3) + A^(-4)*p1 + A^(-2)*v + A^(-2)*q1^(2)
2_1m*4_12s|2_1m*4_17ms	- A^(-12)*v^(2) - A^(-12)*p1 - A^(-10)*v^(3) - A^(-10)*p1^(2) + A^(-8) + A^(-8)*p1 + 2*A^(-6)*v + A^(-6)*v^(3) + A^(-6)*q1^(2) + A^(-6)*p1^(2) + A^(-6)*m1 + 2*A^(-4)*v^(2) + A^(-4)*q1^(3) - A^(-2)*w1 - A^(-2)*v + A^(-2)*q1^(2) - A^(-2)*m1 - 2 - q1 - A^(2)*w1
2_1m*4_12m|2_1m*4_17	- A^(-12)*p2^(2) - A^(-12)*p1 - A^(-10)*p2^(3) - A^(-10)*p1^(2) + A^(-8)*p1 + A^(-8)*m2 + A^(-6)*v + A^(-6)*p2 + A^(-6)*p2^(3) + 2*A^(-6)*p1^(2) + A^(-6)*m1 + A^(-4)*v^(2) + A^(-4)*p2^(2) + A^(-4)*p1^(3) - A^(-2)*p2 + A^(-2)*p1^(2) - 2*A^(-2)*m1 - 1 - p1 - m2 - A^(2)*m1
2_1m*4_13|2_1m*4_16m	- A^(-14)*p2 - A^(-12)*p2^(2) - A^(-12)*p1 - A^(-10)*p1^(2) + A^(-8)*p2^(2) + 2*A^(-8)*p1 + A^(-6)*v + A^(-6)*p2 + 2*A^(-6)*p1^(2) + A^(-6)*m1 + A^(-4)*v^(2) + A^(-4)*p1 - A^(-2)*m1 - 1
2_1m*4_13ms|2_1m*4_16s	- A^(-14)*v - A^(-12)*v^(2) - A^(-12)*p1 - A^(-10)*p1^(2) + A^(-8)*v^(2) + A^(-8)*q1 + A^(-8)*p1 + 2*A^(-6)*v + A^(-6)*q1^(2) + A^(-6)*p1^(2) + A^(-6)*m1 + A^(-4)*v^(2) + A^(-4)*q1 - A^(-2)*m1 - 1
2_1m*4_13s|2_1m*4_16ms	+ A^(-14)*m1 - A^(-10)*v - A^(-10)*p1^(2) - A^(-10)*m1 - A^(-8) - A^(-8)*v^(2) - A^(-8)*p1 + A^(-6)*p1^(2) + 2*A^(-4)*v^(2) + A^(-4)*q1 + A^(-4)*p1 + 2*A^(-2)*v + A^(-2)*q1^(2) + q1
2_1m*4_13m|2_1m*4_16	+ A^(-14)*m1 - A^(-10)*p2 - A^(-10)*p1^(2) - A^(-10)*m1 - A^(-8) - A^(-8)*p2^(2) - A^(-8)*p1 + A^(-6)*p1^(2) + A^(-4)*v^(2) + A^(-4)*p2^(2) + 2*A^(-4)*p1 + A^(-2)*v + A^(-2)*p2 + A^(-2)*p1^(2) + p1
2_1m*4_14|2_1m*4_15m	- A^(-20)*m2 - A^(-18)*p2 - A^(-18)*m1 - A^(-16)*p1 + A^(-14)*p2 + 2*A^(-14)*m1 + A^(-12) + 3*A^(-12)*p1 + A^(-12)*m2 + A^(-10)*v + A^(-10)*m1 - A^(-8)*p1 - A^(-6)*v
2_1m*4_14ms|2_1m*4_15s	- A^(-20) - A^(-18)*v - A^(-18)*m1 - A^(-16)*p1 + A^(-14)*w1 + A^(-14)*v + A^(-14)*m1 + 2*A^(-12) + A^(-12)*q1 + 2*A^(-12)*p1 + A^(-10)*w1 + A^(-10)*v - A^(-8)*p1 - A^(-6)*v
2_1m*4_14s|2_1m*4_15ms	+ A^(-8)*p1 - A^(-4) - 2*A^(-4)*p1 - 2*A^(-2)*v - A^(-2)*m1 + p1 + A^(2)*w1 + 2*A^(2)*v + A^(2)*m1 + 2*A^(4) + A^(4)*q1 + A^(6)*w1
2_1m*4_14m|2_1m*4_15	+ A^(-8)*p1 - 2*A^(-4)*p1 - A^(-4)*m2 - A^(-2)*v - A^(-2)*p2 - A^(-2)*m1 + p1 + A^(2)*v + A^(2)*p2 + 2*A^(2)*m1 + A^(4) + A^(4)*p1 + A^(4)*m2 + A^(6)*m1
2_1m*4_21|2_1m*4_85m	- A^(-6)*v - A^(-6)*p1^(2) - A^(-4)*v^(2) - 2*A^(-4)*p1 + A^(-2)*p1^(2) - A^(-2)*m1 + 2*v^(2) + q1 + 2*p1 + 3*A^(2)*v + A^(2)*q1^(2) + A^(2)*m1 + A^(4) + A^(4)*q1
2_1m*4_21ms|2_1m*4_85s	- A^(-6)*p2 - A^(-6)*p1^(2) - A^(-4)*p2^(2) - 2*A^(-4)*p1 + A^(-2)*p1^(2) - A^(-2)*m1 + v^(2) + p2^(2) + 3*p1 + 2*A^(2)*v + A^(2)*p2 + A^(2)*p1^(2) + A^(2)*m1 + A^(4) + A^(4)*p1
2_1m*4_21s|2_1m*4_85ms	- A^(-18)*p2 - A^(-18)*m1 - A^(-16)*p2^(2) - 2*A^(-16)*p1 - A^(-14)*p1^(2) + A^(-14)*m1 + A^(-12) + A^(-12)*p2^(2) + 3*A^(-12)*p1 + 2*A^(-10)*v + A^(-10)*p2 + 2*A^(-10)*p1^(2) + A^(-8)*v^(2) + A^(-8)*p1
2_1m*4_21m|2_1m*4_85	- A^(-18)*v - A^(-18)*m1 - A^(-16)*v^(2) - 2*A^(-16)*p1 - A^(-14)*p1^(2) + A^(-14)*m1 + A^(-12) + A^(-12)*v^(2) + A^(-12)*q1 + 2*A^(-12)*p1 + 3*A^(-10)*v + A^(-10)*q1^(2) + A^(-10)*p1^(2) + A^(-8)*v^(2) + A^(-8)*q1
2_1m*4_22|2_1m*4_84	- A^(-12) - A^(-12)*p1 - A^(-10)*v - A^(-10)*p1^(2) - A^(-10)*m1 + A^(-6)*w1 + 2*A^(-6)*v + A^(-6)*p1^(2) + A^(-6)*m1 + 2*A^(-4) + A^(-4)*v^(2) + A^(-4)*q1 + A^(-4)*p1 + A^(-2)*w1 + A^(-2)*v
2_1m*4_22s|2_1m*4_84s	- A^(-12)*p1 - A^(-12)*m2 - A^(-10)*p2 - A^(-10)*p1^(2) - A^(-10)*m1 + A^(-6)*v + A^(-6)*p2 + A^(-6)*p1^(2) + 2*A^(-6)*m1 + A^(-4) + A^(-4)*v^(2) + 2*A^(-4)*p1 + A^(-4)*m2 + A^(-2)*v + A^(-2)*m1
2_1m*4_23|2_1m*4_60	+ A^(-4)*p1 + A^(-2)*p2 + A^(-2)*m1 - 2*p1 + m2 - A^(2)*v - 2*A^(2)*p2 - A^(2)*p1^(2) - A^(2)*m1 - A^(4) - A^(4)*p1 - 2*A^(4)*m2 + A^(6)*v + A^(6)*p2 + A^(6)*p1^(2) - A^(6)*m1 + A^(8)*v^(2) + 2*A^(8)*p1 + A^(8)*m2 + A^(10)*v + A^(10)*m1
2_1m*4_23ms|2_1m*4_60ms	+ A^(-4)*p1 + A^(-2)*v + A^(-2)*m1 + 1 - 2*p1 - 3*A^(2)*v - A^(2)*p1^(2) - A^(2)*m1 - 3*A^(4) - A^(4)*q1 - A^(6)*w1 + 2*A^(6)*v + A^(6)*p1^(2) + A^(8) + A^(8)*v^(2) + A^(8)*q1 + A^(8)*p1 + A^(10)*w1 + A^(10)*v
2_1m*4_23s|2_1m*4_60s	- A^(-24) - A^(-24)*p1 - A^(-22)*v - A^(-22)*p1^(2) + 2*A^(-20) + A^(-18)*w1 + 3*A^(-18)*v + A^(-18)*p1^(2) + A^(-18)*m1 - A^(-16) + A^(-16)*v^(2) + A^(-16)*q1 + 2*A^(-16)*p1 - A^(-14)*w1 - A^(-14)*m1 - A^(-12) - A^(-12)*q1 - A^(-12)*p1 - A^(-10)*v
2_1m*4_23m|2_1m*4_60m	- A^(-24)*p1 - A^(-24)*m2 - A^(-22)*p2 - A^(-22)*p1^(2) + 2*A^(-20)*m2 + A^(-18)*v + 2*A^(-18)*p2 + A^(-18)*p1^(2) + 2*A^(-18)*m1 + A^(-16)*v^(2) + 3*A^(-16)*p1 - A^(-16)*m2 + A^(-14)*v - A^(-14)*p2 - 2*A^(-14)*m1 - A^(-12) - 2*A^(-12)*p1 - A^(-10)*v
